Transaction_ID,Date,Product_Category,Product_Name,City,Region,Customer_Segment,Payment_Method,Sales_Rep,Units_Sold,Unit_Price,Unit_Cost,Revenue,COGS,Marketing_Expense,Shipping_Expense,Operating_Expense,Total_Expense,Net_Profit,Profit_Margin_Pct
TXN-2079,2024-03-14,Hardware,Rack Server Blade X,Phoenix,West,SMB,Direct Invoice,Alice Smith,5,3218.19,2043.39,16090.95,10216.95,1922.85,51.4,1303.87,13495.07,2595.88,16.13
TXN-2080,2024-02-05,Hardware,NAS Storage Enclosure,Miami,East,SMB,PayPal,Charlie Davis,7,839.81,487.44,5878.67,3412.08,766.63,49.98,722.5,4951.19,927.48,15.78
TXN-2081,2026-03-29,Office Supplies,Mesh Office Chair,New York,East,Consumer,Credit Card,Evan Wright,1,330.29,166.97,330.29,166.97,37.41,7.65,76.25,288.28,42.01,12.72
TXN-2082,2025-04-25,Software,Cloud Storage Annual,Los Angeles,West,Government,Wire Transfer,Evan Wright,29,395.16,76.12,11459.64,2207.48,979.38,251.73,953.03,4391.62,7068.02,61.68
TXN-2083,2025-12-02,Services,Cloud Migration Consulting,Seattle,West,SMB,Credit Card,Alice Smith,7,3287.84,1140.73,23014.88,7985.11,2315.96,104.88,2308.87,12714.82,10300.06,44.75
TXN-2084,2025-03-25,Hardware,NAS Storage Enclosure,Austin,South,Enterprise,Credit Card,Bob Jones,24,762.32,460.12,18295.68,11042.88,2166.09,329.07,2232.74,15770.78,2524.9,13.8
TXN-2085,2024-05-02,Office Supplies,Mesh Office Chair,Phoenix,West,Enterprise,Wire Transfer,Alice Smith,23,311.13,164.11,7155.99,3774.53,689.23,163.8,530.5,5158.06,1997.93,27.92
TXN-2086,2025-07-06,Office Supplies,Mesh Office Chair,Chicago,Midwest,SMB,PayPal,Fiona Gallagher,7,335.13,158.21,2345.91,1107.47,212.74,36.1,214.0,1570.31,775.6,33.06
TXN-2087,2024-02-24,Software,Data Analytics Suite,Seattle,West,Enterprise,Credit Card,Bob Jones,23,1503.9,305.99,34589.7,7037.77,2335.4,257.85,3986.84,13617.86,20971.84,60.63
TXN-2088,2024-06-01,Services,Cloud Migration Consulting,Phoenix,West,Enterprise,Credit Card,Bob Jones,26,3744.73,1166.98,97362.98,30341.48,9488.74,195.13,5458.2,45483.55,51879.43,53.28
TXN-2089,2025-01-05,Services,Annual IT Maintenance Plan,Houston,South,SMB,PayPal,Fiona Gallagher,7,1790.81,629.18,12535.67,4404.26,1178.66,77.29,745.17,6405.38,6130.29,48.9
TXN-2090,2026-04-30,Office Supplies,Ergonomic Executive Desk,Chicago,Midwest,Enterprise,Wire Transfer,Diana Prince,27,782.16,455.22,21118.32,12290.94,1586.44,186.81,2044.86,16109.05,5009.27,23.72
TXN-2091,2024-07-26,Services,Annual IT Maintenance Plan,Houston,South,SMB,Credit Card,Diana Prince,4,1912.1,609.93,7648.4,2439.72,836.27,45.04,585.95,3906.98,3741.42,48.92
TXN-2092,2024-09-25,Services,Annual IT Maintenance Plan,San Francisco,West,SMB,PayPal,Diana Prince,7,1796.09,578.07,12572.63,4046.49,1045.44,81.37,1220.09,6393.39,6179.24,49.15
TXN-2093,2025-01-29,Services,Annual IT Maintenance Plan,Miami,East,Consumer,Credit Card,Evan Wright,1,1915.83,593.14,1915.83,593.14,234.36,12.25,158.66,998.41,917.42,47.89
TXN-2094,2025-12-18,Electronics,Wireless Noise-Canceling Headset,New York,East,SMB,Direct Invoice,Charlie Davis,7,236.47,118.43,1655.29,829.01,112.39,75.03,123.48,1139.91,515.38,31.14
TXN-2095,2026-01-21,Electronics,Wireless Noise-Canceling Headset,Chicago,Midwest,Government,PayPal,Evan Wright,17,257.38,120.41,4375.46,2046.97,496.0,124.73,412.19,3079.89,1295.57,29.61
TXN-2096,2025-03-22,Software,Cloud Storage Annual,Seattle,West,SMB,PayPal,Fiona Gallagher,7,419.31,81.2,2935.17,568.4,285.94,75.3,253.46,1183.1,1752.07,59.69
TXN-2097,2024-01-09,Office Supplies,Ergonomic Executive Desk,New York,East,Consumer,Wire Transfer,Fiona Gallagher,4,802.67,435.34,3210.68,1741.36,218.45,49.53,398.42,2407.76,802.92,25.01
TXN-2098,2024-09-02,Electronics,Ultra-Wide Monitor 34,Houston,South,Enterprise,Credit Card,Diana Prince,16,664.86,382.47,10637.76,6119.52,1253.53,147.14,626.2,8146.39,2491.37,23.42
TXN-2099,2024-05-29,Electronics,Laptop Pro 15,San Francisco,West,Enterprise,PayPal,Bob Jones,15,1212.06,733.39,18180.9,11000.85,1229.97,99.73,1200.98,13531.53,4649.37,25.57
TXN-2100,2024-08-03,Services,Annual IT Maintenance Plan,San Francisco,West,SMB,Wire Transfer,Diana Prince,5,1670.99,584.46,8354.95,2922.3,958.53,29.26,632.18,4542.27,3812.68,45.63
TXN-2101,2024-06-08,Hardware,Rack Server Blade X,Phoenix,West,Enterprise,Credit Card,Diana Prince,22,3063.59,2149.56,67398.98,47290.32,4086.24,228.63,7150.86,58756.05,8642.93,12.82
TXN-2102,2024-06-15,Services,Cybersecurity Audit,Austin,South,Enterprise,Credit Card,Charlie Davis,21,2080.08,798.71,43681.68,16772.91,3384.19,231.62,3934.84,24323.56,19358.12,44.32
TXN-2103,2025-01-22,Software,Security Firewall Pro,Miami,East,Enterprise,Wire Transfer,Evan Wright,25,815.43,225.03,20385.75,5625.75,2442.66,224.36,1370.83,9663.6,10722.15,52.6
TXN-2104,2025-08-02,Office Supplies,Mesh Office Chair,Miami,East,Enterprise,Wire Transfer,Fiona Gallagher,29,330.02,153.89,9570.58,4462.81,766.15,185.52,776.97,6191.45,3379.13,35.31
TXN-2105,2026-02-25,Electronics,Ultra-Wide Monitor 34,Seattle,West,Consumer,Wire Transfer,Fiona Gallagher,2,680.36,389.23,1360.72,778.46,133.49,11.0,170.53,1093.48,267.24,19.64
TXN-2106,2024-10-29,Software,Data Analytics Suite,Seattle,West,Government,PayPal,Charlie Davis,38,1558.5,306.36,59223.0,11641.68,3830.22,402.9,3386.41,19261.21,39961.79,67.48
TXN-2107,2024-08-27,Electronics,Laptop Pro 15,Miami,East,SMB,Wire Transfer,Bob Jones,1,1213.38,735.45,1213.38,735.45,93.94,8.27,144.41,982.07,231.31,19.06
TXN-2108,2026-02-25,Software,Security Firewall Pro,Miami,East,Enterprise,Direct Invoice,Evan Wright,7,793.35,209.12,5553.45,1463.84,346.45,74.43,616.24,2500.96,3052.49,54.97
TXN-2109,2026-05-27,Software,Cloud Storage Annual,Los Angeles,West,Enterprise,PayPal,Fiona Gallagher,8,391.8,76.23,3134.4,609.84,222.43,53.86,228.06,1114.19,2020.21,64.45
TXN-2110,2024-05-24,Services,Cloud Migration Consulting,Seattle,West,SMB,Wire Transfer,Alice Smith,5,3628.91,1175.84,18144.55,5879.2,1876.73,46.67,1337.05,9139.65,9004.9,49.63
TXN-2111,2024-02-21,Electronics,Wireless Noise-Canceling Headset,New York,East,Enterprise,PayPal,Alice Smith,7,237.14,118.51,1659.98,829.57,161.73,64.36,179.18,1234.84,425.14,25.61
TXN-2112,2025-10-24,Services,Cloud Migration Consulting,Austin,South,Consumer,Direct Invoice,Diana Prince,5,3523.91,1235.88,17619.55,6179.4,1108.28,74.2,1483.6,8845.48,8774.07,49.8
TXN-2113,2024-09-18,Services,Annual IT Maintenance Plan,Austin,South,Consumer,Credit Card,Alice Smith,5,1930.3,619.43,9651.5,3097.15,950.52,58.7,829.98,4936.35,4715.15,48.85
TXN-2114,2025-06-12,Services,Cloud Migration Consulting,Houston,South,Consumer,Wire Transfer,Charlie Davis,5,3401.25,1197.76,17006.25,5988.8,1832.13,39.37,1593.5,9453.8,7552.45,44.41
TXN-2115,2025-12-01,Services,Cybersecurity Audit,Chicago,Midwest,Enterprise,Wire Transfer,Diana Prince,21,2094.51,793.13,43984.71,16655.73,4799.59,149.83,3167.83,24772.98,19211.73,43.68
TXN-2116,2025-02-02,Hardware,Gigabit Switch 24-Port,Seattle,West,Enterprise,Direct Invoice,Fiona Gallagher,8,421.97,256.16,3375.76,2049.28,249.41,69.86,305.49,2674.04,701.72,20.79
TXN-2117,2024-03-07,Hardware,NAS Storage Enclosure,Boston,East,Government,Credit Card,Diana Prince,39,824.18,483.44,32143.02,18854.16,3098.62,253.36,2655.75,24861.89,7281.13,22.65
TXN-2118,2026-06-15,Services,Cybersecurity Audit,Boston,East,SMB,Wire Transfer,Alice Smith,3,2168.59,830.15,6505.77,2490.45,664.9,25.03,487.98,3668.36,2837.41,43.61
TXN-2119,2025-03-02,Office Supplies,Ergonomic Executive Desk,Phoenix,West,Consumer,Credit Card,Evan Wright,5,888.23,433.79,4441.15,2168.95,569.57,45.0,500.85,3284.37,1156.78,26.05
TXN-2120,2024-01-31,Office Supplies,Mesh Office Chair,San Francisco,West,SMB,Credit Card,Bob Jones,4,343.47,158.96,1373.88,635.84,150.94,46.65,153.57,987.0,386.88,28.16
TXN-2121,2025-05-30,Software,Cloud Storage Annual,San Francisco,West,Consumer,Credit Card,Bob Jones,1,373.37,78.72,373.37,78.72,31.69,14.54,98.74,223.69,149.68,40.09
TXN-2122,2025-04-02,Software,Data Analytics Suite,Austin,South,SMB,PayPal,Bob Jones,4,1498.51,311.22,5994.04,1244.88,785.12,20.44,707.87,2758.31,3235.73,53.98
TXN-2123,2024-07-20,Electronics,Ultra-Wide Monitor 34,Phoenix,West,SMB,Direct Invoice,Bob Jones,1,658.53,386.44,658.53,386.44,56.68,10.74,90.54,544.4,114.13,17.33
TXN-2124,2024-07-19,Software,Data Analytics Suite,Miami,East,SMB,Wire Transfer,Evan Wright,7,1534.94,306.35,10744.58,2144.45,1433.85,52.4,1042.48,4673.18,6071.4,56.51
TXN-2125,2025-12-28,Hardware,NAS Storage Enclosure,Chicago,Midwest,Consumer,Credit Card,Fiona Gallagher,7,784.21,472.25,5489.47,3305.75,618.31,85.24,512.31,4521.61,967.86,17.63
TXN-2126,2025-03-01,Services,Cloud Migration Consulting,San Francisco,West,SMB,Credit Card,Alice Smith,6,3335.69,1153.26,20014.14,6919.56,2528.97,71.73,1837.72,11357.98,8656.16,43.25
TXN-2127,2024-07-23,Hardware,Gigabit Switch 24-Port,Austin,South,Enterprise,Direct Invoice,Diana Prince,21,444.29,265.37,9330.09,5572.77,1286.25,292.56,770.04,7921.62,1408.47,15.1
TXN-2128,2025-09-15,Services,Annual IT Maintenance Plan,Boston,East,SMB,Wire Transfer,Fiona Gallagher,7,1866.4,607.46,13064.8,4252.22,1032.25,70.23,1569.2,6923.9,6140.9,47.0
TXN-2129,2024-08-07,Services,Annual IT Maintenance Plan,Austin,South,Enterprise,Credit Card,Alice Smith,8,1704.5,613.67,13636.0,4909.36,1018.6,80.92,846.07,6854.95,6781.05,49.73
TXN-2130,2025-02-12,Hardware,Gigabit Switch 24-Port,San Francisco,West,Enterprise,Direct Invoice,Diana Prince,7,479.43,260.48,3356.01,1823.36,221.48,42.72,334.31,2421.87,934.14,27.83
TXN-2131,2025-10-25,Software,Security Firewall Pro,Chicago,Midwest,SMB,Direct Invoice,Alice Smith,7,865.76,226.37,6060.32,1584.59,757.29,48.57,476.01,2866.46,3193.86,52.7
TXN-2132,2026-04-22,Electronics,Smart Display 10,Los Angeles,West,SMB,Direct Invoice,Evan Wright,3,363.41,193.62,1090.23,580.86,149.06,34.16,171.56,935.64,154.59,14.18
TXN-2133,2024-03-03,Hardware,Rack Server Blade X,Seattle,West,SMB,PayPal,Fiona Gallagher,4,3225.06,1995.74,12900.24,7982.96,815.32,28.03,848.27,9674.58,3225.66,25.0
TXN-2134,2025-08-08,Services,Annual IT Maintenance Plan,Austin,South,Enterprise,Credit Card,Alice Smith,7,1810.75,596.65,12675.25,4176.55,1403.85,92.94,1071.71,6745.05,5930.2,46.79
TXN-2135,2026-04-11,Services,Cybersecurity Audit,New York,East,Enterprise,Wire Transfer,Fiona Gallagher,14,2255.87,772.04,31582.18,10808.56,4227.18,149.1,2335.47,17520.31,14061.87,44.52
TXN-2136,2024-03-23,Hardware,NAS Storage Enclosure,Phoenix,West,Enterprise,Credit Card,Alice Smith,26,817.01,469.83,21242.26,12215.58,1604.77,383.22,1655.95,15859.52,5382.74,25.34
TXN-2137,2026-04-26,Office Supplies,Standing Desk Converter,Los Angeles,West,SMB,Credit Card,Alice Smith,1,265.71,140.62,265.71,140.62,36.15,11.25,87.69,275.71,-10.0,-3.76
TXN-2138,2025-08-28,Hardware,NAS Storage Enclosure,Seattle,West,Enterprise,Direct Invoice,Fiona Gallagher,19,754.65,495.53,14338.35,9415.07,1271.23,113.81,1533.57,12333.68,2004.67,13.98
TXN-2139,2025-02-10,Hardware,Gigabit Switch 24-Port,Chicago,Midwest,Enterprise,Direct Invoice,Charlie Davis,17,423.22,266.63,7194.74,4532.71,555.17,251.16,427.1,5766.14,1428.6,19.86
TXN-2140,2025-01-04,Software,Security Firewall Pro,Austin,South,Consumer,Credit Card,Evan Wright,2,895.64,209.4,1791.28,418.8,222.43,28.94,116.32,786.49,1004.79,56.09
TXN-2141,2025-05-20,Office Supplies,Mesh Office Chair,Los Angeles,West,SMB,Wire Transfer,Evan Wright,4,311.34,160.68,1245.36,642.72,170.25,28.24,141.96,983.17,262.19,21.05
TXN-2142,2025-07-31,Electronics,Wireless Noise-Canceling Headset,New York,East,SMB,Direct Invoice,Bob Jones,7,252.59,122.44,1768.13,857.08,134.73,81.78,167.8,1241.39,526.74,29.79
TXN-2143,2024-05-09,Services,Cybersecurity Audit,New York,East,Government,Wire Transfer,Evan Wright,28,2335.67,765.32,65398.76,21428.96,8910.17,218.91,5044.36,35602.4,29796.36,45.56
TXN-2144,2024-03-19,Hardware,Gigabit Switch 24-Port,Boston,East,Government,Credit Card,Alice Smith,33,432.92,248.18,14286.36,8189.94,859.32,280.71,979.53,10309.5,3976.86,27.84
TXN-2145,2024-08-21,Hardware,NAS Storage Enclosure,Chicago,Midwest,SMB,Wire Transfer,Charlie Davis,2,785.52,494.61,1571.04,989.22,161.76,28.16,140.28,1319.42,251.62,16.02
TXN-2146,2024-05-25,Office Supplies,Ergonomic Executive Desk,Miami,East,SMB,Credit Card,Fiona Gallagher,5,881.85,461.59,4409.25,2307.95,412.42,39.87,391.29,3151.53,1257.72,28.52
TXN-2147,2025-06-17,Electronics,Laptop Pro 15,Los Angeles,West,Enterprise,Credit Card,Evan Wright,26,1149.24,782.64,29880.24,20348.64,4075.44,379.32,3287.7,28091.1,1789.14,5.99
TXN-2148,2025-03-23,Hardware,Rack Server Blade X,Austin,South,Enterprise,Direct Invoice,Diana Prince,19,3204.18,2067.49,60879.42,39282.31,4558.17,95.91,5266.92,49203.31,11676.11,19.18
TXN-2149,2026-02-07,Software,Data Analytics Suite,Phoenix,West,SMB,Wire Transfer,Fiona Gallagher,3,1415.59,310.66,4246.77,931.98,484.18,20.11,344.34,1780.61,2466.16,58.07
TXN-2150,2024-01-06,Software,Cloud Storage Annual,Chicago,Midwest,Enterprise,Wire Transfer,Bob Jones,19,391.06,79.42,7430.14,1508.98,1029.47,243.94,884.48,3666.87,3763.27,50.65
TXN-2151,2026-02-25,Electronics,Ultra-Wide Monitor 34,Los Angeles,West,SMB,Direct Invoice,Bob Jones,7,686.4,383.92,4804.8,2687.44,344.29,85.85,356.0,3473.58,1331.22,27.71
TXN-2152,2024-12-09,Electronics,Laptop Pro 15,Chicago,Midwest,Government,PayPal,Alice Smith,18,1205.62,713.25,21701.16,12838.5,1889.67,161.75,1646.47,16536.39,5164.77,23.8
TXN-2153,2025-09-28,Electronics,Smart Display 10,Phoenix,West,SMB,Direct Invoice,Charlie Davis,7,370.71,207.93,2594.97,1455.51,329.25,38.28,329.63,2152.67,442.3,17.04
TXN-2154,2024-09-21,Office Supplies,Standing Desk Converter,Los Angeles,West,Enterprise,Direct Invoice,Fiona Gallagher,7,288.28,135.61,2017.96,949.27,208.76,104.05,220.49,1482.57,535.39,26.53
TXN-2155,2025-06-27,Electronics,Wireless Noise-Canceling Headset,Los Angeles,West,SMB,PayPal,Charlie Davis,2,254.05,115.72,508.1,231.44,67.13,13.49,80.49,392.55,115.55,22.74
TXN-2156,2025-12-24,Services,Cloud Migration Consulting,Los Angeles,West,Consumer,Direct Invoice,Charlie Davis,1,3351.27,1203.9,3351.27,1203.9,231.71,10.49,207.31,1653.41,1697.86,50.66
TXN-2157,2025-01-15,Electronics,Wireless Noise-Canceling Headset,Phoenix,West,Consumer,Wire Transfer,Evan Wright,2,250.67,116.56,501.34,233.12,51.6,26.71,104.7,416.13,85.21,17.0
TXN-2158,2025-05-30,Software,Enterprise ERP License,Chicago,Midwest,Enterprise,Direct Invoice,Evan Wright,20,2346.13,486.39,46922.6,9727.8,3186.62,186.68,2806.61,15907.71,31014.89,66.1
TXN-2159,2025-10-19,Electronics,Smart Display 10,San Francisco,West,SMB,Wire Transfer,Evan Wright,2,358.91,191.01,717.82,382.02,71.4,15.92,129.94,599.28,118.54,16.51
TXN-2160,2025-08-13,Services,Cybersecurity Audit,Miami,East,SMB,Credit Card,Alice Smith,5,2338.52,835.11,11692.6,4175.55,1431.59,71.06,870.07,6548.27,5144.33,44.0
TXN-2161,2026-04-20,Electronics,Laptop Pro 15,Los Angeles,West,Government,Direct Invoice,Charlie Davis,22,1207.67,727.32,26568.74,16001.04,2509.61,220.37,3040.13,21771.15,4797.59,18.06
TXN-2162,2025-07-24,Services,Annual IT Maintenance Plan,San Francisco,West,SMB,Credit Card,Bob Jones,3,1741.63,585.44,5224.89,1756.32,472.93,25.69,436.52,2691.46,2533.43,48.49
TXN-2163,2024-11-28,Services,Cloud Migration Consulting,Seattle,West,Consumer,Credit Card,Evan Wright,2,3358.4,1142.11,6716.8,2284.22,735.74,19.16,676.47,3715.59,3001.21,44.68
TXN-2164,2025-12-06,Services,Cybersecurity Audit,Houston,South,Enterprise,Wire Transfer,Bob Jones,14,2051.97,799.53,28727.58,11193.42,2552.35,192.14,3261.37,17199.28,11528.3,40.13
TXN-2165,2026-04-11,Services,Cloud Migration Consulting,Boston,East,SMB,PayPal,Fiona Gallagher,1,3745.3,1226.88,3745.3,1226.88,389.81,12.7,348.33,1977.72,1767.58,47.19
TXN-2166,2024-01-12,Hardware,NAS Storage Enclosure,New York,East,Enterprise,Credit Card,Bob Jones,19,813.41,498.99,15454.79,9480.81,1365.64,275.78,1529.43,12651.66,2803.13,18.14
TXN-2167,2024-04-06,Electronics,Laptop Pro 15,Austin,South,Enterprise,Credit Card,Evan Wright,9,1272.77,769.1,11454.93,6921.9,1542.73,64.81,1304.78,9834.22,1620.71,14.15
TXN-2168,2025-12-31,Software,Enterprise ERP License,Seattle,West,Enterprise,Wire Transfer,Bob Jones,19,2574.36,503.01,48912.84,9557.19,3732.55,266.54,3435.71,16991.99,31920.85,65.26
TXN-2169,2024-04-19,Electronics,Laptop Pro 15,Los Angeles,West,Consumer,Wire Transfer,Fiona Gallagher,1,1179.64,767.21,1179.64,767.21,90.32,8.77,125.17,991.47,188.17,15.95
TXN-2170,2026-05-20,Services,Cloud Migration Consulting,Seattle,West,Consumer,Direct Invoice,Diana Prince,4,3720.27,1160.64,14881.08,4642.56,1393.68,53.31,790.82,6880.37,8000.71,53.76
TXN-2171,2025-10-21,Electronics,Ultra-Wide Monitor 34,Los Angeles,West,Government,Credit Card,Fiona Gallagher,12,674.32,373.23,8091.84,4478.76,710.12,85.01,680.12,5954.01,2137.83,26.42
TXN-2172,2025-11-04,Hardware,Gigabit Switch 24-Port,San Francisco,West,Enterprise,Direct Invoice,Alice Smith,25,420.62,264.83,10515.5,6620.75,991.8,341.2,1057.6,9011.35,1504.15,14.3
TXN-2173,2024-11-21,Office Supplies,High-Speed Paper Shredder,New York,East,Government,PayPal,Fiona Gallagher,28,172.43,89.44,4828.04,2504.32,620.34,186.88,377.87,3689.41,1138.63,23.58
TXN-2174,2025-01-27,Hardware,Rack Server Blade X,New York,East,Government,Wire Transfer,Evan Wright,24,3306.98,2042.46,79367.52,49019.04,8929.88,159.41,4306.65,62414.98,16952.54,21.36
TXN-2175,2024-03-06,Software,Cloud Storage Annual,Austin,South,Enterprise,Wire Transfer,Bob Jones,8,428.53,81.98,3428.24,655.84,406.05,43.71,351.34,1456.94,1971.3,57.5
TXN-2176,2025-06-14,Electronics,Smart Display 10,Chicago,Midwest,SMB,PayPal,Bob Jones,6,374.78,203.42,2248.68,1220.52,261.07,37.34,273.63,1792.56,456.12,20.28
TXN-2177,2025-06-14,Hardware,Gigabit Switch 24-Port,San Francisco,West,SMB,Direct Invoice,Bob Jones,5,447.17,253.55,2235.85,1267.75,201.2,65.0,280.61,1814.56,421.29,18.84
TXN-2178,2024-04-30,Software,Security Firewall Pro,Boston,East,Government,Credit Card,Fiona Gallagher,35,874.28,221.82,30599.8,7763.7,3189.58,475.78,1788.38,13217.44,17382.36,56.81
TXN-2179,2025-10-18,Hardware,Gigabit Switch 24-Port,New York,East,Enterprise,Credit Card,Charlie Davis,27,424.2,262.55,11453.4,7088.85,1254.5,144.07,945.96,9433.38,2020.02,17.64
TXN-2180,2025-04-06,Services,Cloud Migration Consulting,Phoenix,West,SMB,Wire Transfer,Diana Prince,6,3696.25,1157.43,22177.5,6944.58,1383.49,86.01,1978.88,10392.96,11784.54,53.14
TXN-2181,2025-09-26,Hardware,NAS Storage Enclosure,Los Angeles,West,SMB,Direct Invoice,Fiona Gallagher,4,736.79,462.39,2947.16,1849.56,224.99,50.67,229.58,2354.8,592.36,20.1
TXN-2182,2024-10-16,Electronics,Laptop Pro 15,Phoenix,West,Government,PayPal,Fiona Gallagher,21,1280.71,778.44,26894.91,16347.24,2596.75,191.29,2424.24,21559.52,5335.39,19.84
TXN-2183,2026-02-01,Software,Data Analytics Suite,Austin,South,SMB,Direct Invoice,Alice Smith,6,1497.99,285.55,8987.94,1713.3,645.66,52.69,913.28,3324.93,5663.01,63.01
TXN-2184,2024-06-17,Office Supplies,High-Speed Paper Shredder,Los Angeles,West,Consumer,PayPal,Bob Jones,5,194.39,90.3,971.95,451.5,122.59,74.51,109.23,757.83,214.12,22.03
TXN-2185,2025-02-26,Electronics,Laptop Pro 15,Seattle,West,Consumer,Wire Transfer,Bob Jones,7,1255.58,763.03,8789.06,5341.21,955.77,38.38,1021.18,7356.54,1432.52,16.3
TXN-2186,2024-09-21,Office Supplies,Mesh Office Chair,Houston,South,Government,PayPal,Diana Prince,29,323.96,163.28,9394.84,4735.12,762.63,209.36,939.27,6646.38,2748.46,29.25
TXN-2187,2024-03-10,Office Supplies,High-Speed Paper Shredder,Boston,East,Enterprise,Wire Transfer,Bob Jones,16,184.11,90.18,2945.76,1442.88,337.42,151.92,217.21,2149.43,796.33,27.03
TXN-2188,2026-05-26,Electronics,Ultra-Wide Monitor 34,Chicago,Midwest,SMB,Direct Invoice,Evan Wright,2,618.99,363.68,1237.98,727.36,150.82,14.99,175.93,1069.1,168.88,13.64
TXN-2189,2025-04-02,Office Supplies,High-Speed Paper Shredder,Boston,East,Enterprise,Credit Card,Evan Wright,9,190.41,86.98,1713.69,782.82,106.38,53.1,198.39,1140.69,573.0,33.44
TXN-2190,2025-07-11,Software,Cloud Storage Annual,San Francisco,West,Consumer,Wire Transfer,Charlie Davis,1,422.37,82.75,422.37,82.75,42.65,12.89,80.81,219.1,203.27,48.13
TXN-2191,2025-09-15,Software,Data Analytics Suite,San Francisco,West,SMB,Credit Card,Fiona Gallagher,7,1420.46,303.94,9943.22,2127.58,664.74,101.28,733.8,3627.4,6315.82,63.52
TXN-2192,2024-11-30,Hardware,NAS Storage Enclosure,Houston,South,Consumer,PayPal,Charlie Davis,6,776.85,461.28,4661.1,2767.68,488.42,44.81,619.67,3920.58,740.52,15.89
TXN-2193,2024-09-28,Office Supplies,Mesh Office Chair,Chicago,Midwest,Enterprise,Credit Card,Alice Smith,10,310.63,155.42,3106.3,1554.2,411.49,139.9,206.11,2311.7,794.6,25.58
TXN-2194,2024-09-01,Services,Cloud Migration Consulting,Chicago,Midwest,Government,Wire Transfer,Evan Wright,25,3623.62,1215.75,90590.5,30393.75,6157.7,356.35,8105.98,45013.78,45576.72,50.31
TXN-2195,2025-08-15,Software,Enterprise ERP License,Austin,South,Government,PayPal,Fiona Gallagher,33,2648.47,488.61,87399.51,16124.13,5809.41,381.75,8395.63,30710.92,56688.59,64.86
TXN-2196,2025-03-01,Hardware,Rack Server Blade X,Los Angeles,West,Enterprise,PayPal,Bob Jones,6,3085.77,2047.27,18514.62,12283.62,1458.28,41.57,1710.31,15493.78,3020.84,16.32
TXN-2197,2025-01-19,Office Supplies,High-Speed Paper Shredder,Seattle,West,SMB,Credit Card,Alice Smith,7,192.61,86.77,1348.27,607.39,121.42,54.75,197.96,981.52,366.75,27.2
TXN-2198,2025-02-17,Services,Cybersecurity Audit,New York,East,Consumer,Wire Transfer,Charlie Davis,4,2108.57,781.06,8434.28,3124.24,734.19,24.29,865.8,4748.52,3685.76,43.7
TXN-2199,2026-03-13,Office Supplies,Mesh Office Chair,Seattle,West,Enterprise,Wire Transfer,Bob Jones,18,307.83,155.56,5540.94,2800.08,646.79,105.26,626.3,4178.43,1362.51,24.59
TXN-2200,2026-02-16,Hardware,Rack Server Blade X,Chicago,Midwest,Government,PayPal,Diana Prince,22,3438.02,2117.09,75636.44,46575.98,10036.38,287.87,8539.38,65439.61,10196.83,13.48
